candidate_id,current_title,years_of_experience,location,country,semantic_score,skill_required_score,skill_preferred_score,title_career_score,experience_score,location_score,education_score,behavior_modifier,is_honeypot,honeypot_reasons,overall_score,matched_required_skills,missing_required_skills,title_career_reasons
CAND_0083307,Search Engineer,7.8,"Vizag, Andhra Pradesh",India,0.8549316,0.39999999999999997,0.2357142857142857,0.95,1.0,0.75,0.8,0.9135,False,,0.8326929782523685,"['embeddings', 'retrieval', 'ranking', 'sentence-transformers', 'faiss', 'elasticsearch', 'pinecone', 'weaviate', 'bge']","['hybrid search', 'opensearch', 'qdrant', 'milvus', 'e5']","[""current title 'Search Engineer' is a direct match for this JD's target roles""]"
CAND_0020350,AI Engineer,5.8,"Jaipur, Rajasthan",India,0.8547622,0.06785714285714285,0.21428571428571427,0.95,1.0,0.75,0.8,1.00515,False,,0.8321236992369425,['faiss'],"['embeddings', 'retrieval', 'ranking', 'hybrid search', 'sentence-transformers', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'AI Engineer' is a direct match for this JD's target roles""]"
CAND_0070525,Senior Software Engineer (ML),5.4,"Hyderabad, Telangana",India,0.7259925,0.08750000000000001,0.11755952380952381,0.95,1.0,1.0,0.8,1.05,False,,0.8306760645919755,"['embeddings', 'ranking']","['retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Senior Software Engineer (ML)' is a direct match for this JD's target roles""]"
CAND_0011432,Senior Data Scientist,7.6,"Chennai, Tamil Nadu",India,0.8258667,0.21428571428571427,0.19642857142857142,0.95,1.0,0.75,0.65,0.9851,False,,0.8296544460970484,"['embeddings', 'ranking', 'elasticsearch', 'opensearch', 'pinecone']","['retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Senior Data Scientist' is a direct match for this JD's target roles""]"
CAND_0058575,AI Engineer,5.8,"Chennai, Tamil Nadu",India,0.8474508,0.24285714285714285,0.02142857142857143,0.95,1.0,0.75,0.8,0.9763,False,,0.8290592403599713,"['embeddings', 'retrieval', 'sentence-transformers', 'faiss', 'elasticsearch', 'pinecone', 'bge']","['ranking', 'hybrid search', 'opensearch', 'weaviate', 'qdrant', 'milvus', 'e5']","[""current title 'AI Engineer' is a direct match for this JD's target roles""]"
CAND_0079284,Machine Learning Engineer,4.9,"Hyderabad, Telangana",India,0.86182034,0.19999999999999998,0.21071428571428572,0.95,0.9800000000000001,1.0,1.0,0.93415,False,,0.8287812226959299,"['embeddings', 'ranking', 'elasticsearch', 'qdrant']","['retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'opensearch', 'pinecone', 'weaviate', 'milvus', 'bge', 'e5']","[""current title 'Machine Learning Engineer' is a direct match for this JD's target roles""]"
CAND_0057563,NLP Engineer,6.8,"Indore, Madhya Pradesh",India,0.87265366,0.32857142857142857,0.19999999999999998,0.95,1.0,0.75,1.0,0.91045,False,,0.8278724611361664,"['embeddings', 'retrieval', 'ranking', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'bge']","['hybrid search', 'pinecone', 'weaviate', 'qdrant', 'milvus', 'e5']","[""current title 'NLP Engineer' is a direct match for this JD's target roles""]"
CAND_0037160,Data Scientist,6.0,"Mumbai, Maharashtra",India,0.7128422,0.1669642857142857,0.09285714285714286,0.95,1.0,1.0,1.0,1.0143499999999999,False,,0.8273316187657093,"['embeddings', 'ranking', 'weaviate']","['retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Data Scientist' is a direct match for this JD's target roles""]"
CAND_0013613,Machine Learning Engineer,4.7,Singapore,Singapore,0.8729631,0.2785714285714286,0.16428571428571428,0.95,0.9400000000000001,0.3,0.65,0.9891999999999999,False,,0.8266917931490262,"['embeddings', 'retrieval', 'ranking', 'sentence-transformers', 'faiss', 'elasticsearch', 'weaviate', 'bge']","['hybrid search', 'opensearch', 'pinecone', 'qdrant', 'milvus', 'e5']","[""current title 'Machine Learning Engineer' is a direct match for this JD's target roles""]"
CAND_0016163,Applied ML Engineer,6.7,"Gurgaon, Haryana",India,0.8529502,0.35714285714285715,0.06785714285714285,0.95,1.0,0.75,0.8,0.9349500000000001,False,,0.8263232742956668,"['embeddings', 'retrieval', 'sentence-transformers', 'faiss', 'elasticsearch', 'pinecone', 'weaviate', 'bge']","['ranking', 'hybrid search', 'opensearch', 'qdrant', 'milvus', 'e5']","[""current title 'Applied ML Engineer' is a direct match for this JD's target roles""]"
CAND_0020877,Applied ML Engineer,5.1,"Gurgaon, Haryana",India,0.85196805,0.5214285714285715,0.16428571428571428,0.95,1.0,0.75,1.0,0.8732,False,,0.8256198316692721,"['embeddings', 'retrieval', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'qdrant', 'milvus', 'bge']","['ranking', 'hybrid search', 'e5']","[""current title 'Applied ML Engineer' is a direct match for this JD's target roles""]"
CAND_0049896,Search Engineer,7.3,"Vizag, Andhra Pradesh",India,0.8752106,0.1142857142857143,0.1285714285714286,0.95,1.0,0.75,0.65,0.9954000000000001,False,,0.8253506142342758,"['embeddings', 'retrieval', 'ranking', 'pinecone']","['hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Search Engineer' is a direct match for this JD's target roles""]"
CAND_0041568,Search Engineer,5.2,Sydney,Australia,0.8776141,0.3071428571428571,0.1285714285714286,0.95,1.0,0.3,1.0,0.9469,False,,0.8249822267613656,"['embeddings', 'retrieval', 'ranking', 'pinecone', 'weaviate', 'qdrant']","['hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'milvus', 'bge', 'e5']","[""current title 'Search Engineer' is a direct match for this JD's target roles""]"
CAND_0083879,Machine Learning Engineer,7.1,"Noida, Uttar Pradesh",India,0.8404395,0.1392857142857143,0.03571428571428571,0.95,1.0,1.0,1.0,0.97,False,,0.8246915870387079,"['retrieval', 'ranking', 'milvus']","['embeddings', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'qdrant', 'bge', 'e5']","[""current title 'Machine Learning Engineer' is a direct match for this JD's target roles""]"
CAND_0028793,Search Engineer,7.2,"Trivandrum, Kerala",India,0.85136706,0.2785714285714286,0.33125,0.95,1.0,0.75,1.0,0.91415,False,,0.8246342047634498,"['embeddings', 'retrieval', 'ranking', 'sentence-transformers', 'faiss', 'elasticsearch', 'pinecone', 'bge']","['hybrid search', 'opensearch', 'weaviate', 'qdrant', 'milvus', 'e5']","[""current title 'Search Engineer' is a direct match for this JD's target roles""]"
CAND_0045250,Applied ML Engineer,6.6,"Delhi, Delhi",India,0.8498864,0.28214285714285714,0.24642857142857144,0.95,1.0,1.0,0.65,0.9283,False,,0.8242808578242466,"['embeddings', 'retrieval', 'ranking', 'qdrant', 'milvus']","['hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'bge', 'e5']","[""current title 'Applied ML Engineer' is a direct match for this JD's target roles""]"
CAND_0082086,Senior Software Engineer (ML),6.0,"Delhi, Delhi",India,0.6350652,0.19047619047619047,0.13422619047619047,0.95,1.0,1.0,0.8,1.05,False,,0.8237832795739399,"['faiss', 'pinecone', 'milvus']","['embeddings', 'retrieval', 'ranking', 'hybrid search', 'sentence-transformers', 'elasticsearch', 'opensearch', 'weaviate', 'qdrant', 'bge', 'e5']","[""current title 'Senior Software Engineer (ML)' is a direct match for this JD's target roles""]"
CAND_0005509,Data Scientist,6.0,"Noida, Uttar Pradesh",India,0.7219635,0.10208333333333333,0.11785714285714285,0.95,1.0,1.0,0.65,1.05,False,,0.8232439244508716,"['ranking', 'qdrant']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'milvus', 'bge', 'e5']","[""current title 'Data Scientist' is a direct match for this JD's target roles""]"
CAND_0025882,Senior Software Engineer (ML),5.6,"Chennai, Tamil Nadu",India,0.72250843,0.17142857142857143,0.125,0.95,1.0,0.75,0.65,1.04615,False,,0.8229262964190336,"['ranking', 'faiss', 'milvus']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'qdrant', 'bge', 'e5']","[""current title 'Senior Software Engineer (ML)' is a direct match for this JD's target roles""]"
CAND_0065878,Senior Data Scientist,7.8,"Trivandrum, Kerala",India,0.88058853,0.05714285714285715,0.19642857142857142,0.95,1.0,0.75,0.8,0.9872,False,,0.8223230151318408,"['embeddings', 'ranking']","['retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Senior Data Scientist' is a direct match for this JD's target roles""]"
CAND_0027801,NLP Engineer,7.4,"Hyderabad, Telangana",India,0.84808564,0.34285714285714286,0.09285714285714286,0.95,1.0,1.0,0.8,0.9172499999999999,False,,0.8221419328161362,"['retrieval', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'milvus', 'bge']","['embeddings', 'ranking', 'hybrid search', 'pinecone', 'weaviate', 'qdrant', 'e5']","[""current title 'NLP Engineer' is a direct match for this JD's target roles""]"
CAND_0091890,AI Research Engineer,4.7,"Hyderabad, Telangana",India,0.71555096,0.3324404761904762,0.03571428571428571,0.95,0.9400000000000001,1.0,0.8,0.98985,False,,0.8220903052337598,"['ranking', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'milvus']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'qdrant', 'bge', 'e5']","[""current title 'AI Research Engineer' is a direct match for this JD's target roles""]"
CAND_0035879,AI Research Engineer,4.5,"Noida, Uttar Pradesh",India,0.70002556,0.14523809523809522,0.06785714285714285,0.95,0.9,1.0,1.0,1.0406499999999999,False,,0.8204459028499819,"['ranking', 'elasticsearch', 'pinecone']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'opensearch', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'AI Research Engineer' is a direct match for this JD's target roles""]"
CAND_0002120,ML Engineer,6.5,Berlin,Germany,0.71488494,0.1863095238095238,0.125,0.95,1.0,0.3,1.0,1.05,False,,0.820400396593374,"['embeddings', 'ranking', 'pinecone', 'qdrant']","['retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'weaviate', 'milvus', 'bge', 'e5']","[""current title 'ML Engineer' is a direct match for this JD's target roles""]"
CAND_0007412,Applied ML Engineer,7.4,"Noida, Uttar Pradesh",India,0.84677863,0.19642857142857142,0.12351190476190477,0.95,1.0,1.0,1.0,0.93725,False,,0.8202570547462859,"['embeddings', 'ranking', 'pinecone', 'milvus']","['retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'weaviate', 'qdrant', 'bge', 'e5']","[""current title 'Applied ML Engineer' is a direct match for this JD's target roles""]"
CAND_0068932,ML Engineer,5.2,"Noida, Uttar Pradesh",India,0.6935424,0.15238095238095237,0.06785714285714285,0.95,1.0,1.0,0.65,1.05,False,,0.8200655393273473,"['ranking', 'opensearch', 'milvus']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'pinecone', 'weaviate', 'qdrant', 'bge', 'e5']","[""current title 'ML Engineer' is a direct match for this JD's target roles""]"
CAND_0086151,Recommendation Systems Engineer,7.7,"Vizag, Andhra Pradesh",India,0.87337637,0.44642857142857145,0.17142857142857143,0.95,1.0,0.75,0.65,0.8968,False,,0.8198651762730873,"['embeddings', 'retrieval', 'ranking', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'qdrant', 'bge']","['hybrid search', 'pinecone', 'weaviate', 'milvus', 'e5']","[""current title 'Recommendation Systems Engineer' is a direct match for this JD's target roles""]"
CAND_0083852,Data Scientist,6.0,"Ahmedabad, Gujarat",India,0.7005017,0.16428571428571428,0.05029761904761904,0.95,1.0,0.75,0.8,1.05,False,,0.8175710242986506,"['ranking', 'pinecone', 'qdrant']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'weaviate', 'milvus', 'bge', 'e5']","[""current title 'Data Scientist' is a direct match for this JD's target roles""]"
CAND_0093883,AI Research Engineer,5.0,"Bhubaneswar, Odisha",India,0.71024567,0.2866071428571429,0.06339285714285714,0.95,1.0,0.75,0.8,1.0043,False,,0.8170302293966923,"['embeddings', 'ranking', 'opensearch', 'qdrant', 'milvus']","['retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'pinecone', 'weaviate', 'bge', 'e5']","[""current title 'AI Research Engineer' is a direct match for this JD's target roles""]"
CAND_0052744,Senior Software Engineer (ML),4.9,"Bhubaneswar, Odisha",India,0.66248655,0.11398809523809524,0.20535714285714285,0.95,0.9800000000000001,0.75,1.0,1.05,False,,0.8156907800472069,"['pinecone', 'weaviate']","['embeddings', 'retrieval', 'ranking', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Senior Software Engineer (ML)' is a direct match for this JD's target roles""]"
CAND_0015967,Senior Software Engineer (ML),5.4,"Hyderabad, Telangana",India,0.7042596,0.15267857142857144,0.09642857142857143,0.95,1.0,1.0,0.8,1.0198,False,,0.8128227319106331,"['embeddings', 'ranking', 'pinecone']","['retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Senior Software Engineer (ML)' is a direct match for this JD's target roles""]"
CAND_0044855,Senior Data Scientist,6.6,"Coimbatore, Tamil Nadu",India,0.86982733,0.4714285714285714,0.19999999999999998,0.95,1.0,0.75,0.8,0.87295,False,,0.8127592175580916,"['embeddings', 'retrieval', 'ranking', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'qdrant', 'bge']","['hybrid search', 'weaviate', 'milvus', 'e5']","[""current title 'Senior Data Scientist' is a direct match for this JD's target roles""]"
CAND_0057701,Recommendation Systems Engineer,4.1,"Chandigarh, Chandigarh",India,0.8507606,0.2726190476190476,0.17857142857142858,0.95,0.82,0.75,1.0,0.94515,False,,0.8117890061522981,"['retrieval', 'ranking', 'opensearch', 'qdrant', 'milvus']","['embeddings', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'pinecone', 'weaviate', 'bge', 'e5']","[""current title 'Recommendation Systems Engineer' is a direct match for this JD's target roles""]"
CAND_0053527,Junior ML Engineer,7.0,"Bangalore, Karnataka",India,0.6898867,0.16428571428571428,0.125,0.95,1.0,0.75,0.65,1.05,False,,0.8115045398033154,"['ranking', 'pinecone', 'qdrant']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'weaviate', 'milvus', 'bge', 'e5']","[""current title 'Junior ML Engineer' is a direct match for this JD's target roles""]"
CAND_0084283,Junior ML Engineer,3.6,"Pune, Maharashtra",India,0.7331698,0.17142857142857143,0.060714285714285714,0.95,0.72,1.0,1.0,1.0400500000000001,False,,0.8110517547592806,"['ranking', 'elasticsearch', 'pinecone']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'opensearch', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Junior ML Engineer' is a direct match for this JD's target roles""]"
CAND_0031593,Search Engineer,7.8,"Kolkata, West Bengal",India,0.86556375,0.19999999999999998,0.07857142857142858,0.95,1.0,0.75,0.8,0.95285,False,,0.8108224273108809,"['embeddings', 'ranking', 'elasticsearch', 'pinecone']","['retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'opensearch', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Search Engineer' is a direct match for this JD's target roles""]"
CAND_0053605,Senior Software Engineer (ML),6.9,"Noida, Uttar Pradesh",India,0.7065727,0.03571428571428571,0.125,0.95,1.0,1.0,0.8,1.05,False,,0.8105916899915174,['ranking'],"['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Senior Software Engineer (ML)' is a direct match for this JD's target roles""]"
CAND_0070398,Machine Learning Engineer,7.2,"Kochi, Kerala",India,0.8588941,0.3071428571428571,0.24642857142857144,0.95,1.0,0.75,1.0,0.8961499999999999,False,,0.8097017838409452,"['embeddings', 'retrieval', 'ranking', 'sentence-transformers', 'faiss', 'elasticsearch', 'bge']","['hybrid search', 'opensearch', 'pinecone', 'weaviate', 'qdrant', 'milvus', 'e5']","[""current title 'Machine Learning Engineer' is a direct match for this JD's target roles""]"
CAND_0047521,Junior ML Engineer,4.4,"Mumbai, Maharashtra",India,0.70688003,0.2101190476190476,0.09732142857142856,0.95,0.8800000000000001,1.0,1.0,1.00355,False,,0.809655599183331,"['embeddings', 'ranking', 'pinecone', 'milvus']","['retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'weaviate', 'qdrant', 'bge', 'e5']","[""current title 'Junior ML Engineer' is a direct match for this JD's target roles""]"
CAND_0081686,Search Engineer,6.0,Austin,USA,0.86729616,0.37857142857142856,0.17857142857142858,0.95,1.0,0.3,1.0,0.9092000000000001,False,,0.8090839293127466,"['embeddings', 'retrieval', 'ranking', 'sentence-transformers', 'faiss', 'elasticsearch', 'milvus', 'bge']","['hybrid search', 'opensearch', 'pinecone', 'weaviate', 'qdrant', 'e5']","[""current title 'Search Engineer' is a direct match for this JD's target roles""]"
CAND_0086893,ML Engineer,3.9,"Bangalore, Karnataka",India,0.7229152,0.17142857142857143,0.06785714285714285,0.95,0.78,0.75,1.0,1.05,False,,0.8087545513622132,"['ranking', 'elasticsearch', 'opensearch']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'pinecone', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'ML Engineer' is a direct match for this JD's target roles""]"
CAND_0015065,AI Research Engineer,3.9,"Delhi, Delhi",India,0.7079327,0.1392857142857143,0.04732142857142857,0.95,0.78,1.0,1.0,1.05,False,,0.8086693127227151,"['embeddings', 'ranking', 'qdrant']","['retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'milvus', 'bge', 'e5']","[""current title 'AI Research Engineer' is a direct match for this JD's target roles""]"
CAND_0052335,Applied ML Engineer,6.4,Berlin,Germany,0.8607402,0.07857142857142858,0.09285714285714286,0.95,1.0,0.55,0.8,0.99835,False,,0.807164857620751,"['embeddings', 'ranking', 'pinecone']","['retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Applied ML Engineer' is a direct match for this JD's target roles""]"
CAND_0036863,Senior Data Scientist,4.3,"Chennai, Tamil Nadu",India,0.8577845,0.2928571428571428,0.1142857142857143,0.95,0.86,0.75,0.8,0.94485,False,,0.8066755529172749,"['embeddings', 'ranking', 'faiss', 'opensearch', 'pinecone', 'qdrant']","['retrieval', 'hybrid search', 'sentence-transformers', 'elasticsearch', 'weaviate', 'milvus', 'bge', 'e5']","[""current title 'Senior Data Scientist' is a direct match for this JD's target roles""]"
CAND_0043860,Junior ML Engineer,6.1,"Bhubaneswar, Odisha",India,0.715224,0.09642857142857143,0.05714285714285715,0.95,1.0,0.75,0.8,1.05,False,,0.8064810778573404,"['ranking', 'qdrant']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'milvus', 'bge', 'e5']","[""current title 'Junior ML Engineer' is a direct match for this JD's target roles""]"
CAND_0099675,Junior ML Engineer,3.9,"Kochi, Kerala",India,0.6891967,0.21458333333333332,0.060714285714285714,0.95,0.78,0.75,1.0,1.05,False,,0.8061054559086964,"['ranking', 'faiss', 'pinecone', 'weaviate']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'elasticsearch', 'opensearch', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Junior ML Engineer' is a direct match for this JD's target roles""]"
CAND_0092255,ML Engineer,5.2,"Noida, Uttar Pradesh",India,0.70465094,0.17142857142857143,0.16071428571428573,0.95,1.0,1.0,1.0,0.98195,False,,0.8055613133084584,"['ranking', 'opensearch', 'weaviate']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'pinecone', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'ML Engineer' is a direct match for this JD's target roles""]"
CAND_0030953,Search Engineer,7.8,"Chennai, Tamil Nadu",India,0.85607857,0.37142857142857144,0.2306547619047619,0.95,1.0,0.75,1.0,0.8784000000000001,False,,0.8052519952106143,"['embeddings', 'retrieval', 'ranking', 'sentence-transformers', 'faiss', 'elasticsearch', 'pinecone', 'weaviate', 'qdrant', 'bge']","['hybrid search', 'opensearch', 'milvus', 'e5']","[""current title 'Search Engineer' is a direct match for this JD's target roles""]"
CAND_0091534,AI Engineer,16.6,"Gurgaon, Haryana",India,0.8556251,0.29642857142857143,0.09285714285714286,0.95,0.5777777777777777,0.75,1.0,0.9781500000000001,False,,0.8044808383461356,"['embeddings', 'retrieval', 'ranking', 'sentence-transformers', 'faiss', 'elasticsearch', 'pinecone', 'qdrant', 'bge']","['hybrid search', 'opensearch', 'weaviate', 'milvus', 'e5']","[""current title 'AI Engineer' is a direct match for this JD's target roles""]"
CAND_0072688,Data Scientist,6.9,"Pune, Maharashtra",India,0.6484968,0.10922619047619046,0.19285714285714287,0.95,1.0,1.0,0.65,1.05,False,,0.804417610711923,"['qdrant', 'milvus']","['embeddings', 'retrieval', 'ranking', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'bge', 'e5']","[""current title 'Data Scientist' is a direct match for this JD's target roles""]"
CAND_0092706,AI Research Engineer,5.8,"Delhi, Delhi",India,0.7119206,0.03571428571428571,0.0,0.95,1.0,1.0,1.0,1.03935,False,,0.8044161909096007,['ranking'],"['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'AI Research Engineer' is a direct match for this JD's target roles""]"
CAND_0044883,AI Engineer,6.3,Berlin,Germany,0.8519982,0.275,0.1285714285714286,0.95,1.0,0.55,0.65,0.9485,False,,0.8041299637874472,"['embeddings', 'retrieval', 'ranking', 'sentence-transformers', 'faiss', 'elasticsearch', 'pinecone', 'bge']","['hybrid search', 'opensearch', 'weaviate', 'qdrant', 'milvus', 'e5']","[""current title 'AI Engineer' is a direct match for this JD's target roles""]"
CAND_0075439,Machine Learning Engineer,4.3,"Vizag, Andhra Pradesh",India,0.86802185,0.2523809523809524,0.125,0.95,0.86,0.75,0.8,0.9472000000000002,False,,0.8038386224533532,"['embeddings', 'ranking', 'elasticsearch', 'opensearch', 'pinecone']","['retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Machine Learning Engineer' is a direct match for this JD's target roles""]"
CAND_0032271,AI Research Engineer,6.6,"Hyderabad, Telangana",India,0.7105777,0.08154761904761905,0.15357142857142855,0.95,1.0,1.0,0.8,1.02005,False,,0.803309557469836,"['ranking', 'weaviate']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'AI Research Engineer' is a direct match for this JD's target roles""]"
CAND_0015057,ML Engineer,4.6,"Pune, Maharashtra",India,0.6434355,0.12857142857142856,0.17857142857142858,0.95,0.9199999999999999,1.0,0.8,1.05,False,,0.8032680326529136,"['embeddings', 'qdrant']","['retrieval', 'ranking', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'milvus', 'bge', 'e5']","[""current title 'ML Engineer' is a direct match for this JD's target roles""]"
CAND_0090155,ML Engineer,5.8,"Pune, Maharashtra",India,0.6401859,0.18035714285714285,0.19642857142857142,0.95,1.0,1.0,0.8,1.01655,False,,0.8031390384032105,"['pinecone', 'qdrant', 'milvus']","['embeddings', 'retrieval', 'ranking', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'weaviate', 'bge', 'e5']","[""current title 'ML Engineer' is a direct match for this JD's target roles""]"
CAND_0024990,Junior ML Engineer,5.2,"Trivandrum, Kerala",India,0.6592269,0.18035714285714285,0.11279761904761905,0.95,1.0,0.75,0.65,1.05,False,,0.8025370353728686,"['elasticsearch', 'opensearch', 'milvus']","['embeddings', 'retrieval', 'ranking', 'hybrid search', 'sentence-transformers', 'faiss', 'pinecone', 'weaviate', 'qdrant', 'bge', 'e5']","[""current title 'Junior ML Engineer' is a direct match for this JD's target roles""]"
CAND_0010603,ML Engineer,5.3,"Bangalore, Karnataka",India,0.69929737,0.10357142857142856,0.059226190476190474,0.95,1.0,0.75,0.8,1.05,False,,0.8023802062529687,"['ranking', 'opensearch']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'pinecone', 'weaviate', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'ML Engineer' is a direct match for this JD's target roles""]"
CAND_0024147,ML Engineer,5.9,"Jaipur, Rajasthan",India,0.7190695,0.16428571428571428,0.09702380952380953,0.95,1.0,0.75,0.8,1.0148,False,,0.8017544396834969,"['ranking', 'opensearch', 'qdrant']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'pinecone', 'weaviate', 'milvus', 'bge', 'e5']","[""current title 'ML Engineer' is a direct match for this JD's target roles""]"
CAND_0007596,Junior ML Engineer,4.4,"Delhi, Delhi",India,0.6891248,0.10059523809523808,0.12142857142857143,0.95,0.8800000000000001,1.0,0.8,1.05,False,,0.8016447439331951,"['ranking', 'weaviate']","['embeddings', 'retrieval', 'hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'qdrant', 'milvus', 'bge', 'e5']","[""current title 'Junior ML Engineer' is a direct match for this JD's target roles""]"
CAND_0099401,NLP Engineer,7.7,"Ahmedabad, Gujarat",India,0.87077004,0.21428571428571427,0.125,0.95,1.0,0.75,1.0,0.9179500000000002,False,,0.8015503010068286,"['embeddings', 'retrieval', 'ranking', 'qdrant']","['hybrid search', 'sentence-transformers', 'faiss', 'elasticsearch', 'opensearch', 'pinecone', 'weaviate', 'milvus', 'bge', 'e5']","[""current title 'NLP Engineer' is a direct match for this JD's target roles""]"
